0.000000e+00  0.000000e+00 
0.000000e+00  0.000000e+00 
0.000000e+00  4.440775e-02 
1.288136e+01  4.440775e-02 
1.288136e+01  3.644364e-02 
2.576271e+01  3.644364e-02 
2.576271e+01  2.978727e-02 
3.864407e+01  2.978727e-02 
3.864407e+01  2.424276e-02 
5.152542e+01  2.424276e-02 
5.152542e+01  1.964035e-02 
6.440678e+01  1.964035e-02 
6.440678e+01  1.583353e-02 
7.728814e+01  1.583353e-02 
7.728814e+01  1.269631e-02 
9.016949e+01  1.269631e-02 
9.016949e+01  1.012078e-02 
1.030508e+02  1.012078e-02 
1.030508e+02  8.014862e-03 
1.159322e+02  8.014862e-03 
1.159322e+02  6.300219e-03 
1.288136e+02  6.300219e-03 
1.288136e+02  4.910468e-03 
1.416949e+02  4.910468e-03 
1.416949e+02  3.789532e-03 
1.545763e+02  3.789532e-03 
1.545763e+02  2.890200e-03 
1.674576e+02  2.890200e-03 
1.674576e+02  2.172858e-03 
1.803390e+02  2.172858e-03 
1.803390e+02  1.604375e-03 
1.932203e+02  1.604375e-03 
1.932203e+02  1.157140e-03 
2.061017e+02  1.157140e-03 
2.061017e+02  8.082183e-04 
2.189831e+02  8.082183e-04 
2.189831e+02  5.386292e-04 
2.318644e+02  5.386292e-04 
2.318644e+02  3.327194e-04 
2.447458e+02  3.327194e-04 
2.447458e+02  1.776297e-04 
2.576271e+02  1.776297e-04 
2.576271e+02  6.283816e-05 
2.705085e+02  6.283816e-05 
2.705085e+02  -2.022886e-05 
2.833898e+02  -2.022886e-05 
2.833898e+02  -7.852595e-05 
2.962712e+02  -7.852595e-05 
2.962712e+02  -1.176675e-04 
3.091525e+02  -1.176675e-04 
3.091525e+02  -1.421622e-04 
3.220339e+02  -1.421622e-04 
3.220339e+02  -1.556101e-04 
3.349153e+02  -1.556101e-04 
3.349153e+02  -1.608679e-04 
3.477966e+02  -1.608679e-04 
3.477966e+02  -1.601856e-04 
3.606780e+02  -1.601856e-04 
3.606780e+02  -1.553214e-04 
3.735593e+02  -1.553214e-04 
3.735593e+02  -1.476364e-04 
3.864407e+02  -1.476364e-04 
3.864407e+02  -1.381722e-04 
3.993220e+02  -1.381722e-04 
3.993220e+02  -1.277155e-04 
4.122034e+02  -1.277155e-04 
4.122034e+02  -1.168504e-04 
4.250847e+02  -1.168504e-04 
4.250847e+02  -1.060015e-04 
4.379661e+02  -1.060015e-04 
4.379661e+02  -9.546869e-05 
4.508475e+02  -9.546869e-05 
4.508475e+02  -8.545490e-05 
4.637288e+02  -8.545490e-05 
4.637288e+02  -7.608914e-05 
4.766102e+02  -7.608914e-05 
4.766102e+02  -6.744434e-05 
4.894915e+02  -6.744434e-05 
4.894915e+02  -5.955174e-05 
5.023729e+02  -5.955174e-05 
5.023729e+02  -5.241221e-05 
5.152542e+02  -5.241221e-05 
5.152542e+02  -4.600513e-05 
5.281356e+02  -4.600513e-05 
5.281356e+02  -4.029520e-05 
5.410169e+02  -4.029520e-05 
5.410169e+02  -3.523776e-05 
5.538983e+02  -3.523776e-05 
5.538983e+02  -3.078278e-05 
5.667797e+02  -3.078278e-05 
5.667797e+02  -2.687780e-05 
5.796610e+02  -2.687780e-05 
5.796610e+02  -2.347011e-05 
5.925424e+02  -2.347011e-05 
5.925424e+02  -2.050833e-05 
6.054237e+02  -2.050833e-05 
6.054237e+02  -1.794341e-05 
6.183051e+02  -1.794341e-05 
6.183051e+02  -1.572940e-05 
6.311864e+02  -1.572940e-05 
6.311864e+02  -1.382376e-05 
6.440678e+02  -1.382376e-05 
6.440678e+02  -1.218766e-05 
6.569492e+02  -1.218766e-05 
6.569492e+02  -1.078595e-05 
6.698305e+02  -1.078595e-05 
6.698305e+02  -9.587176e-06 
6.827119e+02  -9.587176e-06 
6.827119e+02  -8.563407e-06 
6.955932e+02  -8.563407e-06 
6.955932e+02  -7.690129e-06 
7.084746e+02  -7.690129e-06 
7.084746e+02  -6.946056e-06 
7.213559e+02  -6.946056e-06 
7.213559e+02  -6.312973e-06 
7.342373e+02  -6.312973e-06 
7.342373e+02  -5.775593e-06 
7.471186e+02  -5.775593e-06 
7.471186e+02  -5.353436e-06 
7.600000e+02  -5.353436e-06 
7.600000e+02  -4.152932e-07 
7.768675e+02  -4.152932e-07 
7.768675e+02  -4.399248e-07 
7.937349e+02  -4.399248e-07 
7.937349e+02  -4.601690e-07 
